[0.05, 1, 500, 1.8507433410867664, 0.36348979591836733, 1.8587294730563553, 0.377]
[0.05, 1, 1000, 1.8635503210237052, 0.35677551020408166, 1.8903570881451475, 0.364]
[0.05, 1, 7000, 1.8255575929197074, 0.3815918367346939, 1.8453377579550594, 0.393]
[0.05, 0.1, 10, 1.723903636391535, 0.4043265306122449, 1.7738242290826625, 0.405]
[0.05, 0.1, 100, 1.7192473546918718, 0.41718367346938773, 1.7475000811291928, 0.411]
[0.05, 0.1, 500, 1.725354204888907, 0.41389795918367345, 1.7458537744819087, 0.417]
[0.05, 0.1, 1000, 1.736299550163264, 0.40875510204081633, 1.7651727118269855, 0.407]
[0.05, 0.1, 7000, 1.7781013703305886, 0.4046326530612245, 1.8019592623282952, 0.408]
[0.05, 0.01, 10, 1.6534039456825527, 0.43028571428571427, 1.7300744383796547, 0.414]
[0.05, 0.01, 100, 1.660616206840605, 0.43826530612244896, 1.7102770037118975, 0.398]
[0.05, 0.01, 500, 1.6706272445632528, 0.431469387755102, 1.738323107182729, 0.416]
[0.05, 0.01, 1000, 1.683334309862116, 0.42606122448979594, 1.7586101043754108, 0.394]
[0.05, 0.01, 7000, 1.753440145093062, 0.403734693877551, 1.7866359619336973, 0.398]
[0.05, 0.001, 10, 1.5935491796321066, 0.4488979591836735, 1.7790723830984911, 0.38]
[0.05, 0.001, 100, 1.6222791937310357, 0.4496734693877551, 1.741525666687777, 0.406]
[0.05, 0.001, 500, 1.6721247688970122, 0.43514285714285716, 1.7443098471185654, 0.4]
[0.05, 0.001, 1000, 1.7138457520048664, 0.4270204081632653, 1.7536457693900969, 0.409]
[0.05, 0.001, 7000, 1.7830053352396364, 0.4044081632653061, 1.7941028214170924, 0.397]
[0.05, 0.0001, 10, 1.7464276779094288, 0.42948979591836733, 2.1653793782189634, 0.349]
[0.05, 0.0001, 100, 1.6161432802478852, 0.44673469387755105, 1.761872935131491, 0.393]
[0.05, 0.0001, 500, 1.670416981246134, 0.4356326530612245, 1.7403154349122991, 0.4]
[0.05, 0.0001, 1000, 1.679416084218224, 0.4302244897959184, 1.7678501561177924, 0.408]
[0.05, 0.0001, 7000, 1.7524681238593018, 0.404, 1.7825666151836426, 0.393]
[0.01, 1, 10, 1.8320587913267703, 0.38079591836734694, 1.8583724804985515, 0.382]
[0.01, 1, 100, 1.826062618013512, 0.3829795918367347, 1.8529704341044395, 0.391]
[0.01, 1, 500, 1.8461605082786436, 0.3806326530612245, 1.8543601348619045, 0.396]
[0.01, 1, 1000, 1.8515883753009745, 0.3796530612244898, 1.855640155186707, 0.394]
[0.01, 1, 7000, 1.8424484239910162, 0.3743265306122449, 1.8647786405564486, 0.391]
[0.01, 0.1, 10, 1.6949735477306591, 0.41612244897959183, 1.7551910744481547, 0.416]
[0.01, 0.1, 100, 1.7118925815093315, 0.41659183673469385, 1.7485780548757008, 0.406]
[0.01, 0.1, 500, 1.7290488177693404, 0.41546938775510206, 1.7508496811407666, 0.412]
[0.01, 0.1, 1000, 1.7218950250967164, 0.41155102040816327, 1.756632421477852, 0.409]
[0.01, 0.1, 7000, 1.816032892846228, 0.3736734693877551, 1.8324084389583424, 0.383]
[0.01, 0.01, 10, 1.650221520953043, 0.4387551020408163, 1.7186041348071506, 0.403]
[0.01, 0.01, 100, 1.662048836309615, 0.43755102040816324, 1.7112976054323785, 0.42]
[0.01, 0.01, 500, 1.6932958146388957, 0.42420408163265305, 1.7275622971618927, 0.402]
[0.01, 0.01, 1000, 1.7363018275105042, 0.4146326530612245, 1.7478485619247048, 0.406]
[0.01, 0.01, 7000, 1.8067894308995285, 0.37887755102040815, 1.8188978715608017, 0.399]
[0.01, 0.001, 10, 1.6137067088513253, 0.45363265306122447, 1.7443174777219674, 0.384]
[0.01, 0.001, 100, 1.6671341664968473, 0.4396734693877551, 1.7180525732180016, 0.409]
[0.01, 0.001, 500, 1.6918690776031324, 0.4255510204081633, 1.7297643789528196, 0.414]
[0.01, 0.001, 1000, 1.7341998663374343, 0.4149387755102041, 1.7453097254394916, 0.403]
[0.01, 0.001, 7000, 1.812242038282169, 0.376, 1.8256795884828698, 0.386]
[0.01, 0.0001, 10, 1.5974868869817624, 0.4522244897959184, 1.7545432887693335, 0.387]
[0.01, 0.0001, 100, 1.6504473822197518, 0.44104081632653064, 1.71729630472949, 0.402]
[0.01, 0.0001, 500, 1.6786565471578432, 0.42446938775510207, 1.733326313950773, 0.401]
[0.01, 0.0001, 1000, 1.7226873190726228, 0.41514285714285715, 1.743803834910546, 0.414]
[0.01, 0.0001, 7000, 1.7969435392354218, 0.37820408163265307, 1.827251103837905, 0.384]
[0.001, 1, 10, 1.8290134342862217, 0.38248979591836735, 1.8530963528687805, 0.392]
[0.001, 1, 100, 1.842007801520464, 0.3800816326530612, 1.856104661670565, 0.392]
[0.001, 1, 500, 1.849166381532989, 0.3778367346938776, 1.859460199467509, 0.391]
[0.001, 1, 1000, 1.8726608673697163, 0.3662244897959184, 1.8729497199781708, 0.389]
[0.001, 1, 7000, 2.021189258098549, 0.2717551020408163, 2.0478861985231673, 0.291]
[0.001, 0.1, 10, 1.7201659621648255, 0.4164285714285714, 1.7463470925168303, 0.406]
[0.001, 0.1, 100, 1.7229188387867533, 0.41177551020408165, 1.7548714209467535, 0.407]
[0.001, 0.1, 500, 1.782625425894247, 0.3850204081632653, 1.8140664329103424, 0.389]
[0.001, 0.1, 1000, 1.8390509102865276, 0.36781632653061225, 1.8456569077865579, 0.364]
[0.001, 0.1, 7000, 2.0370730291402284, 0.2724285714285714, 2.0365901734745524, 0.281]
[0.001, 0.01, 10, 1.662522172289259, 0.4373265306122449, 1.715066211394991, 0.404]
[0.001, 0.01, 100, 1.7204620763127463, 0.416265306122449, 1.7406133724602513, 0.409]
[0.001, 0.01, 500, 1.797498899526997, 0.3863673469387755, 1.801345790812599, 0.406]
[0.001, 0.01, 1000, 1.8353337725131331, 0.368469387755102, 1.8463118235616054, 0.378]
[0.001, 0.01, 7000, 2.0296897049777063, 0.27655102040816326, 2.0462708166320924, 0.27]
[0.001, 0.001, 10, 1.6521638911220347, 0.43985714285714284, 1.7103404055408127, 0.416]
[0.001, 0.001, 100, 1.7133213438729615, 0.4155714285714286, 1.7418960238555674, 0.408]
[0.001, 0.001, 500, 1.790827535422613, 0.3860816326530612, 1.8104515923233342, 0.383]
[0.001, 0.001, 1000, 1.843158991276161, 0.3673877551020408, 1.8478994405127387, 0.375]
[0.001, 0.001, 7000, 2.014459322430619, 0.2803673469387755, 2.0164378745898492, 0.294]
[0.001, 0.0001, 10, 1.6652316106834308, 0.4400612244897959, 1.71514086471459, 0.42]
[0.001, 0.0001, 100, 1.718753314473828, 0.4156734693877551, 1.7474009612005934, 0.408]
[0.001, 0.0001, 500, 1.8100313100237566, 0.38755102040816325, 1.8217523440724908, 0.379]
[0.001, 0.0001, 1000, 1.822870664169445, 0.36742857142857144, 1.859544838579196, 0.375]
[0.001, 0.0001, 7000, 2.022043336603097, 0.2745102040816327, 2.0258846255344056, 0.287]
[0.0001, 1, 10, 1.8383668177462111, 0.37946938775510203, 1.855344410388493, 0.392]
[0.0001, 1, 100, 1.8620730849685634, 0.3682244897959184, 1.8720819630859038, 0.381]
[0.0001, 1, 500, 1.9682207461038819, 0.31187755102040815, 1.9786111278825698, 0.323]
[0.0001, 1, 1000, 2.0633433669726866, 0.25918367346938775, 2.060059879134961, 0.276]
[0.0001, 1, 7000, 2.3285172067276037, 0.13193877551020408, 2.3326456939469677, 0.134]
[0.0001, 0.1, 10, 1.7416326771568655, 0.4122857142857143, 1.7573600429828329, 0.412]
[0.0001, 0.1, 100, 1.8456475368713408, 0.36581632653061225, 1.8533484947156633, 0.381]
[0.0001, 0.1, 500, 1.9801967300229861, 0.3029183673469388, 2.00453229803246, 0.308]
[0.0001, 0.1, 1000, 2.040627843787234, 0.2724285714285714, 2.04839977537458, 0.274]
[0.0001, 0.1, 7000, 2.29772255574277, 0.1556122448979592, 2.2713983682691614, 0.172]
[0.0001, 0.01, 10, 1.7201260967186665, 0.41344897959183674, 1.7449988879794178, 0.403]
[0.0001, 0.01, 100, 1.8500483963235945, 0.36257142857142854, 1.8480727190344386, 0.367]
[0.0001, 0.01, 500, 1.969285814326641, 0.2942448979591837, 1.984510135319549, 0.318]
[0.0001, 0.01, 1000, 2.0674907535665312, 0.26346938775510204, 2.0722117157440954, 0.262]
[0.0001, 0.01, 7000, 2.228953290230208, 0.17357142857142857, 2.2487543500925544, 0.17]
[0.0001, 0.001, 10, 1.7210008511802757, 0.41544897959183674, 1.7454672957705035, 0.415]
[0.0001, 0.001, 100, 1.832197741169836, 0.3676122448979592, 1.8501119761860723, 0.361]
[0.0001, 0.001, 500, 1.9956302117318565, 0.2970408163265306, 2.0030796632541565, 0.292]
[0.0001, 0.001, 1000, 2.0664225694757, 0.25971428571428573, 2.072415064313406, 0.276]
[0.0001, 0.001, 7000, 2.3102037377998057, 0.14287755102040817, 2.3218610386162992, 0.125]
[0.0001, 0.0001, 10, 1.7244241454928493, 0.4136326530612245, 1.7305387712336129, 0.419]
[0.0001, 0.0001, 100, 1.83662816418033, 0.36944897959183676, 1.8506055909349752, 0.358]
[0.0001, 0.0001, 500, 1.9784474082806969, 0.30244897959183675, 1.977851951561158, 0.325]
[0.0001, 0.0001, 1000, 2.0739263184516568, 0.2586326530612245, 2.0819369693885945, 0.27]
[0.0001, 0.0001, 7000, 2.3018336035011155, 0.15389795918367347, 2.297989212423576, 0.152]
